teamIdHome,teamIdAway,home_team_position,away_team_position,matchweek,homeGF,homeGA,awayGF,awayGA,homeLast1,homeLast2,homeLast3,homeLast4,homeLast5,awayLast1,awayLast2,awayLast3,awayLast4,awayLast5,o35
5,13,7,12,1,1,0,3,1,0.5,1,0.5,1,0.5,0,1,0,0.5,1,0
19,18,6,5,1,3,3,0,1,1,1,0,1,1,0,1,1,1,1,0
4,10,8,20,1,2,4,1,1,0,0.5,0.5,1,1,0,0.5,0,0,0,0
14,6,4,18,1,2,1,2,0,0,0,1,1,1,0,1,0.5,0,0.5,0
3,6,2,18,5,10,6,9,2,1,1,1,0,1,0,1,0.5,0,0.5,0
4,17,8,16,5,7,9,9,6,0,0.5,0.5,1,1,0.5,1,0.5,0,0,0
1,2,3,1,5,6,5,7,8,1,0.5,1,0.5,1,0.5,1,0,1,1,0
18,20,5,10,5,4,4,5,5,0,1,1,1,1,1,0,0,1,0,0
5,14,7,4,5,6,6,6,6,0.5,1,0.5,1,0.5,0,0,1,1,1,0
15,8,14,17,5,8,7,5,5,0.5,1,0.5,0.5,0,0.5,0.5,0,0,0,0
10,7,20,11,5,2,4,8,9,0,0.5,0,0,0,1,0,1,0,0,1
13,11,12,13,5,9,6,6,8,0,1,0,0.5,1,0,0,0.5,0,1,0
19,9,6,19,5,7,9,5,6,1,1,0,1,1,0.5,0,0,0.5,0,0
12,16,9,15,5,5,11,4,6,0.5,0,0,1,0,0,0.5,0,0,1,0
17,1,16,3,6,9,7,6,7,0.5,1,0.5,0,0,1,0.5,1,0.5,1,1
6,10,18,20,6,10,4,4,7,0,1,0.5,0,0.5,0,0.5,0,0,0,0
9,3,19,2,6,5,6,12,7,0.5,0,0,0.5,0,1,1,1,0,1,0
12,5,9,7,6,5,12,6,7,0.5,0,0,1,0,0.5,1,0.5,1,0.5,0
2,18,1,5,6,9,8,5,6,0.5,1,0,1,1,0,1,1,1,1,0
8,4,17,8,6,5,6,8,9,0.5,0.5,0,0,0,0,0.5,0.5,1,1,0
16,15,15,14,6,5,6,9,7,0,0.5,0,0,1,0.5,1,0.5,0.5,0,0
14,19,4,6,6,7,6,7,9,0,0,1,1,1,1,1,0,1,1,0
7,11,11,13,6,11,11,9,8,1,0,1,0,0,0,0,0.5,0,1,0
20,13,10,12,6,7,6,9,9,1,0,0,1,0,0,1,0,0.5,1,1
5,19,7,6,7,7,8,7,10,0.5,1,0.5,1,0.5,1,1,0,1,1,0
12,3,9,2,7,6,13,12,7,0.5,0,0,1,0,1,1,1,0,1,1
17,13,16,12,7,12,10,12,10,0.5,1,0.5,0,0,0,1,0,0.5,1,0
6,20,18,10,7,11,5,8,9,0,1,0.5,0,0.5,1,0,0,1,0,0
2,7,1,11,7,11,9,11,13,0.5,1,0,1,1,1,0,1,0,0,1
8,18,17,5,7,6,7,6,8,0.5,0.5,0,0,0,0,1,1,1,1,0
9,11,19,13,7,5,6,11,8,0.5,0,0,0.5,0,0,0,0.5,0,1,1
14,10,4,20,7,8,6,5,8,0,0,1,1,1,0,0.5,0,0,0,1
16,4,15,8,7,5,7,9,10,0,0.5,0,0,1,0,0.5,0.5,1,1,1
15,1,14,3,7,10,7,9,10,0.5,1,0.5,0.5,0,1,0.5,1,0.5,1,1
6,2,18,1,9,15,6,15,10,0,1,0.5,0,0.5,0.5,1,0,1,1,0
3,5,2,7,9,18,9,11,9,1,1,1,0,1,0.5,1,0.5,1,0.5,0
1,4,3,8,9,11,13,11,14,1,0.5,1,0.5,1,0,0.5,0.5,1,1,1
19,16,6,15,9,8,14,8,10,1,1,0,1,1,0,0.5,0,0,1,0
13,8,12,17,9,13,11,6,9,0,1,0,0.5,1,0.5,0.5,0,0,0,1
20,9,10,19,9,11,11,9,9,1,0,0,1,0,0.5,0,0,0.5,0,0
10,12,20,9,9,8,12,10,15,0,0.5,0,0,0,0.5,0,0,1,0,1
7,17,11,16,9,12,18,12,14,1,0,1,0,0,0.5,1,0.5,0,0,0
11,14,13,4,9,12,13,11,11,0,0,0.5,0,1,0,0,1,1,1,1
18,15,5,14,9,10,8,14,9,0,1,1,1,1,0.5,1,0.5,0.5,0,0
4,18,8,5,10,12,17,12,9,0,0.5,0.5,1,1,0,1,1,1,1,0
9,2,19,1,10,9,10,17,11,0.5,0,0,0.5,0,0.5,1,0,1,1,0
5,10,7,20,10,11,11,11,13,0.5,1,0.5,1,0.5,0,0.5,0,0,0,0
19,3,6,2,10,9,15,20,9,1,1,0,1,1,1,1,1,0,1,0
12,11,9,13,10,11,18,15,14,0.5,0,0,1,0,0,0,0.5,0,1,0
14,20,4,10,10,12,14,12,11,0,0,1,1,1,1,0,0,1,0,0
17,6,16,18,10,12,14,16,8,0.5,1,0.5,0,0,0,1,0.5,0,0.5,0
15,13,14,12,10,15,11,15,13,0.5,1,0.5,0.5,0,0,1,0,0.5,1,0
8,7,17,11,10,8,11,12,18,0.5,0.5,0,0,0,1,0,1,0,0,0
16,1,15,3,10,9,11,14,14,0,0.5,0,0,1,1,0.5,1,0.5,1,1
9,17,19,16,11,12,10,13,15,0.5,0,0,0.5,0,0.5,1,0.5,0,0,1
18,1,5,3,11,13,10,17,15,0,1,1,1,1,1,0.5,1,0.5,1,0
7,15,11,14,11,14,19,17,12,1,0,1,0,0,0.5,1,0.5,0.5,0,0
3,16,2,15,11,21,10,10,14,1,1,1,0,1,0,0.5,0,0,1,1
6,8,18,17,11,17,9,9,13,0,1,0.5,0,0.5,0.5,0.5,0,0,0,0
11,5,13,7,11,15,14,11,11,0,0,0.5,0,1,0.5,1,0.5,1,0.5,0
20,12,10,9,11,12,14,11,18,1,0,0,1,0,0.5,0,0,1,0,1
10,19,20,6,11,11,13,10,16,0,0.5,0,0,0,1,1,0,1,1,0
2,14,1,4,11,17,14,15,14,0.5,1,0,1,1,0,0,1,1,1,0
13,4,12,8,11,16,15,13,18,0,1,0,0.5,1,0,0.5,0.5,1,1,1
12,2,9,1,12,12,21,19,15,0.5,0,0,1,0,0.5,1,0,1,1,0
16,18,15,5,12,11,17,13,10,0,0.5,0,0,1,0,1,1,1,1,0
5,20,7,10,12,12,13,15,15,0.5,1,0.5,1,0.5,1,0,0,1,0,1
19,11,6,13,12,12,17,17,15,1,1,0,1,1,0,0,0.5,0,1,0
4,7,8,11,12,15,20,15,20,0,0.5,0.5,1,1,1,0,1,0,0,0
14,17,4,16,12,16,16,14,18,0,0,1,1,1,0.5,1,0.5,0,0,0
15,6,14,18,12,18,13,17,11,0.5,1,0.5,0.5,0,0,1,0.5,0,0.5,0
8,9,17,19,12,11,13,15,11,0.5,0.5,0,0,0,0.5,0,0,0.5,0,1
3,10,2,20,12,24,11,12,15,1,1,1,0,1,0,0.5,0,0,0,0
1,13,3,12,12,17,15,18,17,1,0.5,1,0.5,1,0,1,0,0.5,1,0
6,4,18,8,13,17,13,17,20,0,1,0.5,0,0.5,0,0.5,0.5,1,1,0
17,12,16,9,13,15,18,12,23,0.5,1,0.5,0,0,0.5,0,0,1,0,0
2,5,1,7,13,21,15,12,17,0.5,1,0,1,1,0.5,1,0.5,1,0.5,1
14,8,4,17,13,16,17,14,14,0,0,1,1,1,0.5,0.5,0,0,0,1
9,15,19,14,13,16,14,20,13,0.5,0,0,0.5,0,0.5,1,0.5,0.5,0,0
11,3,13,2,13,17,18,27,11,0,0,0.5,0,1,1,1,1,0,1,0
13,18,12,5,13,18,18,14,10,0,1,0,0.5,1,0,1,1,1,1,0
20,19,10,6,13,19,15,15,17,1,0,0,1,0,1,1,0,1,1,1
10,16,20,15,13,12,18,11,18,0,0.5,0,0,0,0,0.5,0,0,1,0
7,1,11,3,13,15,22,18,15,1,0,1,0,0,1,0.5,1,0.5,1,0
5,17,7,16,14,14,20,16,18,0.5,1,0.5,1,0.5,0.5,1,0.5,0,0,0
1,6,3,18,14,19,16,18,14,1,0.5,1,0.5,1,0,1,0.5,0,0.5,0
4,9,8,19,14,18,21,18,14,0,0.5,0.5,1,1,0.5,0,0,0.5,0,0
15,14,14,4,14,20,15,18,19,0.5,1,0.5,0.5,0,0,0,1,1,1,0
3,20,2,10,14,27,12,22,18,1,1,1,0,1,1,0,0,1,0,0
10,11,20,13,14,13,18,18,18,0,0.5,0,0,0,0,0,0.5,0,1,0
12,8,9,17,14,12,24,16,16,0.5,0,0,1,0,0.5,0.5,0,0,0,0
19,2,6,1,14,18,20,24,17,1,1,0,1,1,0.5,1,0,1,1,0
16,13,15,12,14,11,19,20,19,0,0.5,0,0,1,0,1,0,0.5,1,1
18,7,5,11,14,15,12,16,23,0,1,1,1,1,1,0,1,0,0,1
9,1,19,3,15,20,14,19,17,0.5,0,0,0.5,0,1,0.5,1,0.5,1,1
2,3,1,2,15,24,18,29,12,0.5,1,0,1,1,1,1,1,0,1,0
6,18,18,5,15,19,14,19,12,0,1,0.5,0,0.5,0,1,1,1,1,0
8,5,17,7,15,18,17,14,21,0.5,0.5,0,0,0,0.5,1,0.5,1,0.5,1
7,13,11,12,15,16,27,21,22,1,0,1,0,0,0,1,0,0.5,1,0
17,19,16,6,15,17,18,19,20,0.5,1,0.5,0,0,1,1,0,1,1,0
12,15,9,14,15,13,26,22,15,0.5,0,0,1,0,0.5,1,0.5,0.5,0,0
11,16,13,15,15,18,20,14,20,0,0,0.5,0,1,0,0.5,0,0,1,0
14,4,4,8,15,18,21,18,23,0,0,1,1,1,0,0.5,0.5,1,1,0
20,10,10,20,15,22,20,15,18,1,0,0,1,0,0,0.5,0,0,0,0
19,8,6,17,16,19,21,23,18,1,1,0,1,1,0.5,0.5,0,0,0,0
4,12,8,9,16,20,23,13,29,0,0.5,0.5,1,1,0.5,0,0,1,0,0
18,9,5,19,16,20,13,22,16,0,1,1,1,1,0.5,0,0,0.5,0,1
3,17,2,16,16,31,13,18,18,1,1,1,0,1,0.5,1,0.5,0,0,0
10,2,20,1,16,15,20,25,20,0,0.5,0,0,0,0.5,1,0,1,1,0
5,15,7,14,16,15,26,25,15,0.5,1,0.5,1,0.5,0.5,1,0.5,0.5,0,0
11,20,13,10,16,18,21,24,20,0,0,0.5,0,1,1,0,0,1,0,1
1,14,3,4,16,21,19,18,23,1,0.5,1,0.5,1,0,0,1,1,1,1
16,7,15,11,16,15,20,16,27,0,0.5,0,0,1,1,0,1,0,0,1
13,6,12,18,16,21,22,20,15,0,1,0,0.5,1,0,1,0.5,0,0.5,0
19,5,6,7,17,20,21,16,27,1,1,0,1,1,0.5,1,0.5,1,0.5,1
1,18,3,5,17,24,21,21,16,1,0.5,1,0.5,1,0,1,1,1,1,0
6,20,18,10,17,21,16,28,21,0,1,0.5,0,0.5,1,0,0,1,0,0
17,14,16,4,17,19,20,20,26,0.5,1,0.5,0,0,0,0,1,1,1,0
11,10,13,20,17,19,25,16,20,0,0,0.5,0,1,0,0.5,0,0,0,0
12,13,9,12,17,13,31,22,23,0.5,0,0,1,0,0,1,0,0.5,1,1
15,9,14,19,17,26,16,25,17,0.5,1,0.5,0.5,0,0.5,0,0,0.5,0,0
4,16,8,15,17,22,23,18,21,0,0.5,0.5,1,1,0,0.5,0,0,1,1
8,3,17,2,17,23,19,33,14,0.5,0.5,0,0,0,1,1,1,0,1,0
7,2,11,1,17,17,30,25,21,1,0,1,0,0,0.5,1,0,1,1,0
10,6,20,18,18,16,23,21,16,0,0.5,0,0,0,0,1,0.5,0,0.5,0
13,1,12,3,18,23,26,27,21,0,1,0,0.5,1,1,0.5,1,0.5,1,1
4,7,8,11,18,25,25,17,31,0,0.5,0.5,1,1,1,0,1,0,0,0
5,15,7,14,18,18,29,26,17,0.5,1,0.5,1,0.5,0.5,1,0.5,0.5,0,0
16,17,15,16,18,20,24,21,20,0,0.5,0,0,1,0.5,1,0.5,0,0,1
14,12,4,9,18,20,28,16,32,0,0,1,1,1,0.5,0,0,1,0,0
9,20,19,10,18,26,17,28,21,0.5,0,0,0.5,0,1,0,0,1,0,0
18,11,5,13,18,21,19,22,25,0,1,1,1,1,0,0,0.5,0,1,1
3,19,2,6,18,36,14,22,23,1,1,1,0,1,1,1,0,1,1,1
2,8,1,17,18,26,21,23,22,0.5,1,0,1,1,0.5,0.5,0,0,0,1
12,17,9,16,19,18,32,23,22,0.5,0,0,1,0,0.5,1,0.5,0,0,1
8,4,17,8,19,27,23,26,27,0.5,0.5,0,0,0,0,0.5,0.5,1,1,0
6,18,18,5,19,22,16,25,20,0,1,0.5,0,0.5,0,1,1,1,1,1
1,14,3,4,19,29,23,20,30,1,0.5,1,0.5,1,0,0,1,1,1,1
9,10,19,20,19,26,18,16,24,0.5,0,0,0.5,0,0,0.5,0,0,0,1
7,16,11,15,19,19,32,22,26,1,0,1,0,0,0,0.5,0,0,1,0
11,13,13,12,19,23,29,25,28,0,0,0.5,0,1,0,1,0,0.5,1,0
19,2,6,1,19,23,26,27,25,1,1,0,1,1,0.5,1,0,1,1,0
15,3,14,2,19,26,18,39,15,0.5,1,0.5,0.5,0,1,1,1,0,1,0
20,5,10,7,19,29,21,19,29,1,0,0,1,0,0.5,1,0.5,1,0.5,0
18,9,5,19,20,28,21,29,19,0,1,1,1,1,0.5,0,0,0.5,0,1
17,1,16,3,20,25,24,33,24,0.5,1,0.5,0,0,1,0.5,1,0.5,1,0
5,10,7,20,20,19,31,17,27,0.5,1,0.5,1,0.5,0,0.5,0,0,0,0
13,6,12,18,20,25,30,23,19,0,1,0,0.5,1,0,1,0.5,0,0.5,0
2,15,1,14,20,27,25,28,19,0.5,1,0,1,1,0.5,1,0.5,0.5,0,0
14,11,4,13,20,21,34,25,29,0,0,1,1,1,0,0,0.5,0,1,0
7,8,11,17,20,20,34,28,24,1,0,1,0,0,0.5,0.5,0,0,0,1
16,12,15,9,20,24,27,20,34,0,0.5,0,0,1,0.5,0,0,1,0,1
3,20,2,10,20,40,17,31,21,1,1,1,0,1,1,0,0,1,0,1
4,19,8,6,20,27,28,23,26,0,0.5,0.5,1,1,1,1,0,1,1,0
1,12,3,9,21,35,25,22,36,1,0.5,1,0.5,1,0.5,0,0,1,0,0
9,13,19,12,21,32,21,25,31,0.5,0,0,0.5,0,0,1,0,0.5,1,1
5,18,7,5,21,19,32,30,24,0.5,1,0.5,1,0.5,0,1,1,1,1,0
20,2,10,1,21,34,22,28,25,1,0,0,1,0,0.5,1,0,1,1,0
6,14,18,4,21,24,19,22,36,0,1,0.5,0,0.5,0,0,1,1,1,0
19,7,6,11,21,25,27,22,36,1,1,0,1,1,1,0,1,0,0,0
8,16,17,15,21,30,26,26,29,0.5,0.5,0,0,0,0,0.5,0,0,1,0
11,17,13,16,21,27,30,26,26,0,0,0.5,0,1,0.5,1,0.5,0,0,0
10,3,20,2,21,18,27,41,20,0,0.5,0,0,0,1,1,1,0,1,0
15,4,14,8,21,28,20,28,30,0.5,1,0.5,0.5,0,0,0.5,0.5,1,1,0
3,18,2,5,22,41,21,30,26,1,1,1,0,1,0,1,1,1,1,0
8,19,17,6,22,30,26,26,29,0.5,0.5,0,0,0,1,1,0,1,1,1
12,11,9,13,22,22,37,29,30,0.5,0,0,1,0,0,0,0.5,0,1,0
17,6,16,18,22,26,28,25,19,0.5,1,0.5,0,0,0,1,0.5,0,0.5,1
16,1,15,3,22,26,29,36,25,0,0.5,0,0,1,1,0.5,1,0.5,1,0
14,9,4,19,22,22,37,35,24,0,0,1,1,1,0.5,0,0,0.5,0,1
2,10,1,20,22,29,27,19,27,0.5,1,0,1,1,0,0.5,0,0,0,0
13,5,12,7,22,28,34,21,32,0,1,0,0.5,1,0.5,1,0.5,1,0.5,0
7,15,11,14,22,24,37,29,20,1,0,1,0,0,0.5,1,0.5,0.5,0,1
4,20,8,10,22,28,31,36,23,0,0.5,0.5,1,1,1,0,0,1,0,0
6,12,18,9,23,28,21,23,38,0,1,0.5,0,0.5,0.5,0,0,1,0,1
18,2,5,1,23,31,28,31,28,0,1,1,1,1,0.5,1,0,1,1,1
9,17,19,16,23,37,27,28,31,0.5,0,0,0.5,0,0.5,1,0.5,0,0,0
20,7,10,11,23,37,24,27,40,1,0,0,1,0,1,0,1,0,0,0
10,4,20,8,23,20,29,29,32,0,0.5,0,0,0,0,0.5,0.5,1,1,0
19,16,6,15,23,27,33,26,31,1,1,0,1,1,0,0.5,0,0,1,1
15,8,14,17,23,32,23,34,27,0.5,1,0.5,0.5,0,0.5,0.5,0,0,0,1
3,13,2,12,23,43,22,29,35,1,1,1,0,1,0,1,0,0.5,1,1
5,14,7,4,23,22,33,25,39,0.5,1,0.5,1,0.5,0,0,1,1,1,1
11,1,13,3,23,30,31,38,25,0,0,0.5,0,1,1,0.5,1,0.5,1,0
17,5,16,7,24,28,32,24,35,0.5,1,0.5,0,0,0.5,1,0.5,1,0.5,0
12,9,9,19,24,23,42,38,27,0.5,0,0,1,0,0.5,0,0,0.5,0,0
1,6,3,18,24,38,25,32,21,1,0.5,1,0.5,1,0,1,0.5,0,0.5,0
4,18,8,5,24,31,33,33,30,0,0.5,0.5,1,1,0,1,1,1,1,0
19,15,6,14,24,29,36,35,24,1,1,0,1,1,0.5,1,0.5,0.5,0,0
14,3,4,2,24,27,41,46,23,0,0,1,1,1,1,1,1,0,1,0
2,13,1,12,24,33,30,30,38,0.5,1,0,1,1,0,1,0,0.5,1,0
16,11,15,13,24,29,33,30,31,0,0.5,0,0,1,0,0,0.5,0,1,0
8,20,17,10,24,35,30,37,25,0.5,0.5,0,0,0,1,0,0,1,0,1
7,10,11,20,24,28,40,21,31,1,0,1,0,0,0,0.5,0,0,0,0
9,1,19,3,25,38,28,39,25,0.5,0,0,0.5,0,1,0.5,1,0.5,1,0
3,17,2,16,25,46,23,28,33,1,1,1,0,1,0.5,1,0.5,0,0,1
5,12,7,9,25,25,35,24,42,0.5,1,0.5,1,0.5,0.5,0,0,1,0,0
10,8,20,17,25,21,31,38,32,0,0.5,0,0,0,0.5,0.5,0,0,0,0
20,19,10,6,25,39,28,29,36,1,0,0,1,0,1,1,0,1,1,1
6,11,18,13,25,32,22,30,32,0,1,0.5,0,0.5,0,0,0.5,0,1,1
15,16,14,15,25,35,24,30,33,0.5,1,0.5,0.5,0,0,0.5,0,0,1,1
2,14,1,4,25,34,30,27,41,0.5,1,0,1,1,0,0,1,1,1,0
18,7,5,11,25,33,30,28,40,0,1,1,1,1,1,0,1,0,0,0
13,4,12,8,25,30,39,31,33,0,1,0,0.5,1,0,0.5,0.5,1,1,1
12,3,9,2,26,25,43,48,25,0.5,0,0,1,0,1,1,1,0,1,1
1,5,3,7,26,40,26,26,36,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0
17,2,16,1,26,30,35,34,30,0.5,1,0.5,0,0,0.5,1,0,1,1,0
11,9,13,19,26,32,35,39,29,0,0,0.5,0,1,0.5,0,0,0.5,0,0
19,10,6,20,26,31,39,21,31,1,1,0,1,1,0,0.5,0,0,0,1
7,13,11,12,26,30,41,34,40,1,0,1,0,0,0,1,0,0.5,1,0
16,6,15,18,26,32,37,35,24,0,0.5,0,0,1,0,1,0.5,0,0.5,0
4,14,8,4,26,32,37,27,41,0,0.5,0.5,1,1,0,0,1,1,1,0
8,18,17,5,26,38,32,34,32,0.5,0.5,0,0,0,0,1,1,1,1,1
15,20,14,10,26,39,26,42,30,0.5,1,0.5,0.5,0,1,0,0,1,0,0
4,17,8,16,27,33,38,31,37,0,0.5,0.5,1,1,0.5,1,0.5,0,0,0
2,12,1,9,27,36,31,27,45,0.5,1,0,1,1,0.5,0,0,1,0,0
3,1,2,3,27,50,27,41,27,1,1,1,0,1,1,0.5,1,0.5,1,0
9,6,19,18,27,40,30,36,24,0.5,0,0,0.5,0,0,1,0.5,0,0.5,1
20,16,10,15,27,44,31,32,38,1,0,0,1,0,0,0.5,0,0,1,0
18,19,5,6,27,37,34,32,42,0,1,1,1,1,1,1,0,1,1,0
5,11,7,13,27,27,37,33,36,0.5,1,0.5,1,0.5,0,0,0.5,0,1,0
13,8,12,17,27,36,41,40,35,0,1,0,0.5,1,0.5,0.5,0,0,0,0
14,7,4,11,27,28,42,31,43,0,0,1,1,1,1,0,1,0,0,0
10,15,20,14,27,24,32,40,28,0,0.5,0,0,0,0.5,1,0.5,0.5,0,1
6,5,18,7,28,37,29,28,39,0,1,0.5,0,0.5,0.5,1,0.5,1,0.5,0
12,4,9,8,28,28,45,34,39,0.5,0,0,1,0,0,0.5,0.5,1,1,0
1,2,3,1,28,41,29,36,32,1,0.5,1,0.5,1,0.5,1,0,1,1,0
8,14,17,4,28,40,35,29,43,0.5,0.5,0,0,0,0,0,1,1,1,1
16,9,15,19,28,32,39,45,31,0,0.5,0,0,1,0.5,0,0,0.5,0,1
15,18,14,5,28,43,31,38,36,0.5,1,0.5,0.5,0,0,1,1,1,1,0
20,10,10,20,28,45,31,27,35,1,0,0,1,0,0,0.5,0,0,0,0
7,17,11,16,28,32,44,32,38,1,0,1,0,0,0.5,1,0.5,0,0,0
11,3,13,2,28,35,37,52,27,0,0,0.5,0,1,1,1,1,0,1,1
19,13,6,12,28,34,43,36,41,1,1,0,1,1,0,1,0,0.5,1,0
4,1,8,3,29,36,40,43,29,0,0.5,0.5,1,1,1,0.5,1,0.5,1,0
3,6,2,18,29,55,28,38,29,1,1,1,0,1,0,1,0.5,0,0.5,1
5,9,7,19,29,28,40,48,34,0.5,1,0.5,1,0.5,0.5,0,0,0.5,0,0
13,15,12,14,29,36,43,45,31,0,1,0,0.5,1,0.5,1,0.5,0.5,0,0
2,11,1,13,29,36,34,36,40,0.5,1,0,1,1,0,0,0.5,0,1,0
17,8,16,17,29,32,41,43,36,0.5,1,0.5,0,0,0.5,0.5,0,0,0,1
7,12,11,9,29,35,44,29,47,1,0,1,0,0,0.5,0,0,1,0,0
10,16,20,15,29,27,35,35,42,0,0.5,0,0,0,0,0.5,0,0,1,0
18,20,5,10,29,38,38,45,31,0,1,1,1,1,1,0,0,1,0,1
14,19,4,6,29,30,46,36,43,0,0,1,1,1,1,1,0,1,1,0
9,3,19,2,30,49,34,58,30,0.5,0,0,0.5,0,1,1,1,0,1,0
6,2,18,1,30,40,32,37,36,0,1,0.5,0,0.5,0.5,1,0,1,1,0
15,14,14,4,30,46,33,30,46,0.5,1,0.5,0.5,0,0,0,1,1,1,0
10,18,20,5,30,28,36,41,41,0,0.5,0,0,0,0,1,1,1,1,0
11,4,13,8,30,38,41,38,41,0,0,0.5,0,1,0,0.5,0.5,1,1,0
16,5,15,7,30,36,43,28,41,0,0.5,0,0,1,0.5,1,0.5,1,0.5,0
20,13,10,12,30,48,34,38,44,1,0,0,1,0,0,1,0,0.5,1,1
19,17,6,16,30,36,43,34,43,1,1,0,1,1,0.5,1,0.5,0,0,0
8,12,17,9,30,45,38,31,48,0.5,0.5,0,0,0,0.5,0,0,1,0,0
1,7,3,11,30,44,31,36,46,1,0.5,1,0.5,1,1,0,1,0,0,1
8,1,17,3,31,45,39,47,32,0.5,0.5,0,0,0,1,0.5,1,0.5,1,0
4,6,8,18,31,38,42,40,33,0,0.5,0.5,1,1,0,1,0.5,0,0.5,0
3,5,2,7,31,60,31,28,42,1,1,1,0,1,0.5,1,0.5,1,0.5,0
2,9,1,19,31,38,36,50,36,0.5,1,0,1,1,0.5,0,0,0.5,0,0
12,19,9,6,31,32,48,38,44,0.5,0,0,1,0,1,1,0,1,1,0
7,11,11,13,31,37,49,39,41,1,0,1,0,0,0,0,0.5,0,1,0
17,15,16,14,31,35,45,47,35,0.5,1,0.5,0,0,0.5,1,0.5,0.5,0,0
13,10,12,20,31,41,45,30,37,0,1,0,0.5,1,0,0.5,0,0,0,0
18,16,5,15,31,42,43,37,43,0,1,1,1,1,0,0.5,0,0,1,0
14,20,4,10,31,32,47,49,37,0,0,1,1,1,1,0,0,1,0,1
5,2,7,1,32,28,43,39,37,0.5,1,0.5,1,0.5,0.5,1,0,1,1,
9,4,19,8,32,51,37,38,43,0.5,0,0,0.5,0,0,0.5,0.5,1,1,
20,17,10,16,32,51,40,36,45,1,0,0,1,0,0.5,1,0.5,0,0,
6,7,18,11,32,41,33,37,49,0,1,0.5,0,0.5,1,0,1,0,0,
19,1,6,3,32,38,46,49,32,1,1,0,1,1,1,0.5,1,0.5,1,
10,14,20,4,32,31,37,35,49,0,0.5,0,0,0,0,0,1,1,1,
18,13,5,12,32,42,44,41,46,0,1,1,1,1,0,1,0,0.5,1,
11,8,13,17,32,39,41,45,41,0,0,0.5,0,1,0.5,0.5,0,0,0,
16,3,15,2,32,38,43,61,31,0,0.5,0,0,1,1,1,1,0,1,
15,12,14,9,32,47,36,34,48,0.5,1,0.5,0.5,0,0.5,0,0,1,0,
3,4,2,8,34,64,34,42,47,1,1,1,0,1,0,0.5,0.5,1,1,
18,17,5,16,34,45,46,37,47,0,1,1,1,1,0.5,1,0.5,0,0,
10,12,20,9,34,33,41,37,50,0,0.5,0,0,0,0.5,0,0,1,0,
9,8,19,17,34,52,41,47,43,0.5,0,0,0.5,0,0.5,0.5,0,0,0,
20,1,10,3,34,53,41,52,33,1,0,0,1,0,1,0.5,1,0.5,1,
16,2,15,1,34,40,45,42,41,0,0.5,0,0,1,0.5,1,0,1,1,
13,14,12,4,34,42,47,40,52,0,1,0,0.5,1,0,0,1,1,1,
5,7,7,11,34,33,47,40,51,0.5,1,0.5,1,0.5,1,0,1,0,0,
15,11,14,13,34,48,38,40,44,0.5,1,0.5,0.5,0,0,0,0.5,0,1,
6,19,18,6,34,44,34,40,49,0,1,0.5,0,0.5,1,1,0,1,1,
4,2,8,1,35,43,50,43,41,0,0.5,0.5,1,1,0.5,1,0,1,1,0
14,16,4,15,35,40,55,40,46,0,0,1,1,1,0,0.5,0,0,1,0
12,18,9,5,35,38,52,47,47,0.5,0,0,1,0,0,1,1,1,1,1
15,6,14,18,35,50,38,46,37,0.5,1,0.5,0.5,0,0,1,0.5,0,0.5,0
8,5,17,7,35,51,44,35,48,0.5,0.5,0,0,0,0.5,1,0.5,1,0.5,0
1,10,3,20,35,53,34,35,42,1,0.5,1,0.5,1,0,0.5,0,0,0,1
11,20,13,10,35,40,46,54,42,0,0,0.5,0,1,1,0,0,1,0,0
19,9,6,19,35,43,51,53,45,1,1,0,1,1,0.5,0,0,0.5,0,0
7,3,11,2,35,41,53,67,35,1,0,1,0,0,1,1,1,0,1,0
17,13,16,12,35,38,49,45,47,0.5,1,0.5,0,0,0,1,0,0.5,1,0
5,19,7,6,36,36,50,43,51,0.5,1,0.5,1,0.5,1,1,0,1,1,
18,1,5,3,36,49,50,57,35,0,1,1,1,1,1,0.5,1,0.5,1,
2,7,1,11,36,44,42,42,54,0.5,1,0,1,1,1,0,1,0,0,
9,15,19,14,36,53,45,50,38,0.5,0,0,0.5,0,0.5,1,0.5,0.5,0,
13,12,12,9,36,45,50,41,54,0,1,0,0.5,1,0.5,0,0,1,0,
20,6,10,18,36,55,42,46,37,1,0,0,1,0,0,1,0.5,0,0.5,
16,4,15,8,36,41,47,44,51,0,0.5,0,0,1,0,0.5,0.5,1,1,
14,17,4,16,36,41,56,41,49,0,0,1,1,1,0.5,1,0.5,0,0,
3,8,2,17,36,68,36,53,45,1,1,1,0,1,0.5,0.5,0,0,0,
10,11,20,13,36,36,46,40,47,0,0.5,0,0,0,0,0,0.5,0,1,
6,10,18,20,37,49,38,40,47,0,1,0.5,0,0.5,0,0.5,0,0,0,0
12,14,9,4,37,42,57,42,57,0.5,0,0,1,0,0,0,1,1,1,1
19,3,6,2,37,44,51,68,38,1,1,0,1,1,1,1,1,0,1,1
7,4,11,8,37,42,55,45,53,1,0,1,0,0,0,0.5,0.5,1,1,0
20,9,10,19,37,56,45,55,45,1,0,0,1,0,0.5,0,0,0.5,0,1
11,18,13,5,37,41,51,49,51,0,0,0.5,0,1,0,1,1,1,1,0
